-2.0,-0.2975823945745345,-0.2975823945745345
-2.0,0.17222670741621543,0.17222670741621543
-2.0,-0.09113534444377272,-0.09113534444377272
-2.0,0.013303199514906642,0.013303199514906642
-2.0,-0.004630862529228967,-0.004630862529228967
-2.0,0.0,0.0
-2.0,0.0,0.0
-1.9000000000000001,-0.2880682722763345,-0.2880682722763345
-1.9000000000000001,0.14958959964139523,0.14958959964139523
-1.9000000000000001,-0.07288982373275753,-0.07288982373275753
-1.9000000000000001,0.010726144603676933,0.010726144603676933
-1.9000000000000001,-0.003522225249328644,-0.003522225249328644
-1.9000000000000001,0.0,0.0
-1.9000000000000001,0.0,0.0
-1.8,-0.27738342703862595,-0.27738342703862595
-1.8,0.12924818879385425,0.12924818879385425
-1.8,-0.05771524736958422,-0.05771524736958422
-1.8,0.008537080014785195,0.008537080014785195
-1.8,-0.0026336162577063186,-0.0026336162577063186
-1.8,0.0,0.0
-1.8,0.0,0.0
-1.7000000000000002,-0.2656803544686006,-0.2656803544686006
-1.7000000000000002,0.11102329283061985,0.11102329283061985
-1.7000000000000002,-0.04519604400104068,-0.04519604400104068
-1.7000000000000002,0.006695610959775068,0.006695610959775068
-1.7000000000000002,-0.001931062821765657,-0.001931062821765657
-1.7000000000000002,0.0,0.0
-1.7000000000000002,0.0,0.0
-1.6,-0.25309681310149756,-0.25309681310149756
-1.6,0.0947454152245556,0.0947454152245556
-1.6,-0.03495782217175125,-0.03495782217175125
-1.6,0.005163526152268899,0.005163526152268899
-1.6,-0.0013842233921056424,-0.0013842233921056424
-1.6,0.0,0.0
-1.6,0.0,0.0
-1.5,-0.23975664312682288,-0.23975664312682288
-1.5,0.08025474496436165,0.08025474496436165
-1.5,-0.026665082552075076,-0.026665082552075076
-1.5,0.0039047978079677853,0.0039047978079677853
-1.5,-0.0009661858701208565,-0.0009661858701208565
-1.5,0.0,0.0
-1.5,0.0,0.0
-1.4000000000000001,-0.22577058511456877,-0.22577058511456877
-1.4000000000000001,0.06740115655457442,0.06740115655457442
-1.4000000000000001,-0.020018930166003673,-0.020018930166003673
-1.4000000000000001,0.0028855816446515282,0.0028855816446515282
-1.4000000000000001,-0.0006532658756017196,-0.0006532658756017196
-1.4000000000000001,0.0,0.0
-1.4000000000000001,0.0,0.0
-1.3,-0.2112370987414336,-0.2112370987414336
-1.3,0.05604421001556667,0.05604421001556667
-1.3,-0.014754786619059122,-0.014754786619059122
-1.3,0.0020742168821786533,0.0020742168821786533
-1.3,-0.0004248050143347577,-0.0004248050143347577
-1.3,0.0,0.0
-1.3,0.0,0.0
-1.2000000000000002,-0.19624318151704112,-0.19624318151704112
-1.2000000000000002,0.04605315088354754,0.04605315088354754
-1.2000000000000002,-0.010640102326191968,-0.010640102326191968
-1.2000000000000002,0.0014412262424864117,0.0014412262424864117
-1.2000000000000002,-0.0002629691457028625,-0.0002629691457028625
-1.2000000000000002,0.0,0.0
-1.2000000000000002,0.0,0.0
-1.1,-0.1808651875101605,-0.1808651875101605
-1.1,0.03730691021056249,0.03730691021056249
-1.1,-0.007472068739679177,-0.007472068739679177
-1.1,0.0009593159495907728,0.0009593159495907728
-1.1,-0.00015254665028554957,-0.00015254665028554957
-1.1,0.0,0.0
-1.1,0.0,0.0
-1.0,-0.16516964607492549,-0.16516964607492549
-1.0,0.029694104564493402,0.029694104564493402
-1.0,-0.0050753305770221396,-0.0050753305770221396
-1.0,0.0006033757295864305,0.0006033757295864305
-1.0,-8.074669745921925e-05,-8.074669745921925e-05
-1.0,0.0,0.0
-1.0,0.0,0.0
-0.9,-0.14921408057705443,-0.14921408057705443
-0.9,0.023113036029058502,0.023113036029058502
-0.9,-0.0032996980488446143,-0.0032996980488446143
-0.9,0.00035047881064680314,0.00035047881064680314
-0.9,-3.699751299741568e-05,-3.699751299741568e-05
-0.9,0.0,0.0
-0.9,0.0,0.0
-0.8,-0.13304782712006946,-0.13304782712006946
-0.8,0.017471692203812363,0.017471692203812363
-0.8,-0.002017859086790685,-0.002017859086790685
-0.8,0.0001798819230240279,0.0001798819230240279
-0.8,-1.2744646671086168e-05,-1.2744646671086168e-05
-0.8,0.0,0.0
-0.8,0.0,0.0
-0.7000000000000001,-0.11671285327151648,-0.11671285327151648
-0.7000000000000001,0.012687746204145917,0.012687746204145917
-0.7000000000000001,-0.001123091571422748,-0.001123091571422748
-0.7000000000000001,7.302529904896568e-05,7.302529904896568e-05
-0.7000000000000001,-1.2492398488412824e-06,-1.2492398488412824e-06
-0.7000000000000001,0.0,0.0
-0.7000000000000001,0.0,0.0
-0.6000000000000001,-0.10024457678918448,-0.10024457678918448
-0.6000000000000001,0.008688556661286461,0.008688556661286461
-0.6000000000000001,-0.0005269755601194643,-0.0005269755601194643
-0.6000000000000001,1.3532673131199503e-05,1.3532673131199503e-05
-0.6000000000000001,2.6137069027856357e-06,2.6137069027856357e-06
-0.6000000000000001,0.0,0.0
-0.6000000000000001,0.0,0.0
-0.5,-0.08367268434732529,-0.08367268434732529
-0.5,0.005411167722297652,0.005411167722297652
-0.5,-0.00015710551497373062,-0.00015710551497373062
-0.5,-1.2788718240965448e-05,-1.2788718240965448e-05
-0.5,2.5570662190788113e-06,2.5570662190788113e-06
-0.5,0.0,0.0
-0.5,0.0,0.0
-0.4,-0.06702195026287311,-0.06702195026287311
-0.4,0.0028023090500795124,0.0028023090500795124
-0.4,4.519746930935202e-05,4.519746930935202e-05
-0.4,-1.7948136500501574e-05,-1.7948136500501574e-05
-0.4,1.0833163368803853e-06,1.0833163368803853e-06
-0.4,0.0,0.0
-0.4,0.0,0.0
-0.30000000000000004,-0.050313055221664106,-0.050313055221664106
-0.30000000000000004,0.0008183958233684192,0.0008183958233684192
-0.30000000000000004,0.00012717343751451605,0.00012717343751451605
-0.30000000000000004,-1.1771341001659093e-05,-1.1771341001659093e-05
-0.30000000000000004,-3.13726505669237e-07,-3.13726505669237e-07
-0.30000000000000004,0.0,0.0
-0.30000000000000004,0.0,0.0
-0.2,-0.033563405004656134,-0.033563405004656134
-0.2,-0.0005744712632628906,-0.0005744712632628906
-0.2,0.000126911346018359,0.000126911346018359
-0.2,-1.9005890199659351e-06,-1.9005890199659351e-06
-0.2,-9.47175669391042e-07,-9.47175669391042e-07
-0.2,0.0,0.0
-0.2,0.0,0.0
