-2.0,0.0,0.0,0.0
-2.0,1.072026800670019,0.0,-0.5695142378559477
-2.0,1.072026800670019,0.0,-0.08494651824247335
-2.0,1.088200408064809,0.0,-0.3490899377630879
-2.0,1.088200408064809,0.0,-0.09599522165456183
-2.0,1.1046916091025734,0.0,-0.26988713667323233
-1.9000000000000001,0.0,0.0,0.0
-1.9000000000000001,1.0184254606365182,0.0,-0.54103852596315
-1.9000000000000001,1.0184254606365182,0.0,-0.1044319795215803
-1.9000000000000001,1.0322232376988083,0.0,-0.3297739162988047
-1.9000000000000001,1.0322232376988083,0.0,-0.1257079304910542
-1.9000000000000001,1.044766413904179,0.0,-0.2579697909688798
-1.8,0.0,0.0,0.0
-1.8,0.9648241206030173,0.0,-0.512562814070353
-1.8,0.9648241206030173,0.0,-0.1214578934585387
-1.8,0.9764871673270784,0.0,-0.3119359339181206
-1.8,0.9764871673270784,0.0,-0.14951712329164601
-1.8,0.9858658726736589,0.0,-0.24841113527889166
-1.7000000000000002,0.0,0.0,0.0
-1.7000000000000002,0.9112227805695163,0.0,-0.48408710217755563
-1.7000000000000002,0.9112227805695163,0.0,-0.1360242600533477
-1.7000000000000002,0.9209795074762366,0.0,-0.2953687492302059
-1.7000000000000002,0.9209795074762366,0.0,-0.16798407360096881
-1.7000000000000002,0.9278563139046908,0.0,-0.24049674483202288
-1.6,0.0,0.0,0.0
-1.6,0.8576214405360153,0.0,-0.455611390284758
-1.6,0.8576214405360153,0.0,-0.14813107930600772
-1.6,0.8656875686729002,0.0,-0.279865120844232
-1.6,0.8656875686729002,0.0,-0.18162851361579274
-1.6,0.8706169972828639,0.0,-0.23360700681173896
-1.5,0.0,0.0,0.0
-1.5,0.8040201005025142,0.0,-0.4271356783919604
-1.5,0.8040201005025142,0.0,-0.1577783512165189
-1.5,0.8105986614436864,0.0,-0.2652178073693705
-1.5,0.8105986614436864,0.0,-0.19092863418502493
-1.5,0.8140393952861273,0.0,-0.22720954517273892
-1.4000000000000001,0.0,0.0,0.0
-1.4000000000000001,0.7504187604690132,0.0,-0.3986599664991634
-1.4000000000000001,0.7504187604690132,0.0,-0.16496607578488154
-1.4000000000000001,0.7557000963152131,0.0,-0.25121956741479273
-1.4000000000000001,0.7557000963152131,0.0,-0.19632108480970964
-1.4000000000000001,0.7580264747852412,0.0,-0.2208516454574785
-1.3,0.0,0.0,0.0
-1.3,0.6968174204355124,0.0,-0.370184254606366
-1.3,0.6968174204355124,0.0,-0.1696942530110948
-1.3,0.7009791838140971,0.0,-0.23766315958966922
-1.3,0.7009791838140971,0.0,-0.1982009736430276
-1.3,0.7024919786442237,0.0,-0.2141526796126937
-1.2000000000000002,0.0,0.0,0.0
-1.2000000000000002,0.6432160804020115,0.0,-0.34170854271356854
-1.2000000000000002,0.6432160804020115,0.0,-0.1719628828951591
-1.2000000000000002,0.646423234466956,0.0,-0.22434134250317134
-1.2000000000000002,0.646423234466956,0.0,-0.1969218674902976
-1.2000000000000002,0.647359707320802,0.0,-0.20679653080592583
-1.1,0.0,0.0,0.0
-1.1,0.5896147403685105,0.0,-0.31323283082077125
-1.1,0.5896147403685105,0.0,-0.1717719654370747
-1.1,0.5920195588004068,0.0,-0.21104687476447062
-1.1,0.5920195588004068,0.0,-0.1927957918089759
-1.1,0.5925628004668605,0.0,-0.1985240182420448
-1.0,0.0,0.0,0.0
-1.0,0.5360134003350095,0.0,-0.28475711892797384
-1.0,0.5360134003350095,0.0,-0.16912150063684123
-1.0,0.537755467341067,0.0,-0.19757251498273784
-1.0,0.537755467341067,0.0,-0.18609323070865513
-1.0,0.5380430185288924,0.0,-0.1891253219797719
-0.9,0.0,0.0,0.0
-0.9,0.4824120603015086,0.0,-0.2562814070351765
-0.9,0.4824120603015086,0.0,-0.1640114884944589
-0.9,0.4836182706155542,0.0,-0.1837110217671444
-0.9,0.4836182706155542,0.0,-0.17704312695106572
-0.9,0.4837500243484466,0.0,-0.17843240774820482
-0.8,0.0,0.0,0.0
-0.8,0.42881072026800765,0.0,-0.227805695142379
-0.8,0.42881072026800765,0.0,-0.15644192900992737
-0.8,0.42959527915048523,0.0,-0.16925515372686126
-0.8,0.42959527915048523,0.0,-0.16583288195007495
-0.8,0.42964066476257834,0.0,-0.16631145176334047
-0.7000000000000001,0.0,0.0,0.0
-0.7000000000000001,0.3752093802345066,0.0,-0.1993299832495817
-0.7000000000000001,0.3752093802345066,0.0,-0.14641282218324717
-0.7000000000000001,0.3756738034724777,0.0,-0.15399766947105992
-0.7000000000000001,0.3756738034724777,0.0,-0.15260835577168796
-0.7000000000000001,0.3756782522042985,0.0,-0.15265526554459993
-0.6000000000000001,0.0,0.0,0.0
-0.6000000000000001,0.32160804020100575,0.0,-0.17085427135678427
-0.6000000000000001,0.32160804020100575,0.0,-0.13392416801441787
-0.6000000000000001,0.3218411541081491,0.0,-0.13773132760891127
-0.6000000000000001,0.3218411541081491,0.0,-0.13747386713404636
-0.6000000000000001,0.3218318463030231,0.0,-0.1373757207313505
-0.5,0.0,0.0,0.0
-0.5,0.2680067001675048,0.0,-0.14237855946398692
-0.5,0.2680067001675048,0.0,-0.11897596650343971
-0.5,0.2680846415841163,0.0,-0.12024888674958667
-0.5,0.2680846415841163,0.0,-0.12049219340742956
-0.5,0.2680755354850215,0.0,-0.12039617389943108
-0.4,0.0,0.0,0.0
-0.4,0.21440536013400383,0.0,-0.1139028475711895
-0.4,0.21440536013400383,0.0,-0.10156821765031256
-0.4,0.21439157642699705,0.0,-0.1013431055022572
-0.4,0.21439157642699705,0.0,-0.10168457061425386
-0.4,0.2143877185738679,0.0,-0.10164389137767489
-0.30000000000000004,0.0,0.0,0.0
-0.30000000000000004,0.16080402010050288,0.0,-0.08542713567839214
-0.30000000000000004,0.16080402010050288,0.0,-0.08170092145503649
-0.30000000000000004,0.16074926916340843,0.0,-0.08080674247609411
-0.30000000000000004,0.16074926916340843,0.0,-0.08103069342907299
-0.30000000000000004,0.16075038639088887,0.0,-0.08104247406443381
-0.2,0.0,0.0,0.0
-0.2,0.10720268006700191,0.0,-0.05695142378559475
-0.2,0.10720268006700191,0.0,-0.05937407791761147
-0.2,0.1071450303199678,0.0,-0.0584325562802685
-0.2,0.1071450303199678,0.0,-0.058468715178577754
-0.2,0.10714840335561364,0.0,-0.0585042822441017
